gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_Yes,MultipleLines_NoService,OnlineSecurity_Yes,OnlineSecurity_NoInternet,OnlineBackup_Yes,OnlineBackup_NoInternet,DeviceProtection_Yes,DeviceProtection_NoInternet,TechSupport_Yes,TechSupport_NoInternet,StreamingTV_Yes,StreamingTV_NoInternet,StreamingMovies_Yes,StreamingMovies_NoInternet,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,0,0,0,58,1,0,99.15,5720.95,0,0,1,0,1,0,0,0,0,0,1,0,1,0,True,False,True,False,False,False,False,0
1,0,0,0,10,1,1,56.75,503.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,0
1,0,0,0,1,1,1,69.6,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,1,0,71,1,1,104.15,7365.3,1,0,0,0,1,0,0,0,1,0,1,0,1,0,True,False,False,True,True,False,False,0
0,0,1,1,65,1,1,110.8,7245.9,1,0,0,0,1,0,1,0,1,0,1,0,1,0,True,False,False,True,True,False,False,0
1,0,1,1,5,1,1,80.15,385.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,28,0,1,35.75,961.4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,False,False,False,False,False,False,True,0
0,0,1,1,67,1,1,69.9,4615.9,1,0,0,0,0,0,1,0,1,0,0,0,1,0,False,False,False,True,False,False,False,0
1,0,0,0,35,1,1,89.2,3251.3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,True,False,True,False,False,True,False,0
0,0,1,1,72,0,0,55.65,3880.05,0,1,1,0,1,0,1,0,1,0,0,0,1,0,False,False,False,True,True,False,False,0
0,0,1,1,61,0,1,50.7,3088.75,0,1,1,0,1,0,0,0,1,0,0,0,1,0,False,False,True,False,False,False,False,0
1,1,0,0,68,1,1,20.0,1396.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,True,False,False,0
0,0,1,1,1,0,0,30.5,30.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,1
1,0,0,0,3,1,1,19.1,53.05,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,0
1,0,1,1,70,1,0,98.3,6859.5,1,0,0,0,1,0,0,0,0,0,1,0,1,0,True,False,False,True,False,False,False,1
0,0,0,1,48,0,0,45.55,2108.35,0,1,0,0,1,0,1,0,0,0,0,0,1,0,False,False,False,False,True,False,False,0
1,0,1,1,68,1,1,101.05,6770.5,1,0,0,0,1,0,0,0,0,0,1,0,1,0,True,False,True,False,True,False,False,0
0,0,0,0,47,1,1,103.7,4730.6,0,0,1,0,0,0,1,0,1,0,1,0,1,0,True,False,True,False,False,True,False,0
1,0,1,1,32,0,1,36.25,1151.05,0,1,0,0,0,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,True,0
0,0,1,1,5,1,1,49.4,232.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0
1,0,0,0,49,1,1,19.9,1022.6,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,True,False,False,0
0,0,0,0,48,1,1,107.4,5121.3,1,0,0,0,1,0,1,0,0,0,1,0,1,0,True,False,False,False,False,False,False,1
0,1,0,0,13,1,1,82.0,1127.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
1,0,0,0,15,1,1,19.8,309.4,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,0
0,0,0,0,12,1,1,45.05,523.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,0
1,1,0,0,67,1,1,64.55,4250.1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,False,False,False,True,False,False,False,0
1,0,0,0,9,1,0,86.25,770.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,True,False,False,False,False,True,False,0
0,0,1,1,13,1,1,19.75,246.7,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,False,0
0,0,0,0,38,1,1,89.1,3342.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,True,False,False,False,True,0
0,1,1,0,42,1,1,95.55,3930.6,1,0,0,0,1,0,1,0,0,0,1,0,0,0,True,False,False,False,False,True,False,0
0,0,1,0,24,1,1,75.4,1747.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,1
0,1,1,0,27,1,1,101.25,2754.45,0,0,1,0,0,0,1,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
1,0,1,1,9,1,1,102.6,897.75,1,0,0,0,1,0,1,0,0,0,1,0,1,0,True,False,False,False,True,False,False,0
0,0,1,0,49,0,1,56.3,2780.6,0,1,0,0,1,0,0,0,1,0,1,0,1,0,False,False,True,False,True,False,False,0
0,1,1,0,61,1,1,94.2,5895.45,1,0,1,0,1,0,1,0,1,0,0,0,0,0,True,False,False,False,True,False,False,0
1,0,0,1,50,0,1,43.05,2208.05,0,1,1,0,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,0
1,1,0,0,25,1,1,89.5,2196.15,1,0,0,0,1,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,1,0,0,22,1,1,74.4,1692.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,1
1,0,0,0,1,1,0,20.5,20.5,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,1
1,0,0,0,4,1,1,74.35,265.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,1,1,0,18,1,0,99.75,1836.25,1,0,0,0,0,0,0,0,1,0,1,0,1,0,True,False,False,False,False,False,False,1
0,1,0,0,56,1,1,111.95,6418.9,1,0,0,0,1,0,1,0,1,0,1,0,1,0,True,False,True,False,False,True,False,1
0,1,1,0,53,1,1,94.0,4871.45,0,0,0,0,1,0,1,0,1,0,1,0,0,0,True,False,True,False,False,True,False,0
0,0,1,0,51,1,1,98.85,4947.55,1,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,True,False,False,True,False,0
0,0,1,1,24,1,0,64.35,1558.65,1,0,1,0,1,0,1,0,0,0,0,0,0,0,False,False,False,True,False,True,False,0
0,0,1,0,62,1,1,72.0,4284.2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,False,False,False,True,True,False,False,0
1,0,0,0,24,1,1,49.7,1218.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0
0,0,1,1,70,1,0,80.7,5617.95,1,0,1,0,1,0,1,0,1,0,1,0,0,0,False,False,False,True,False,True,False,0
1,0,0,1,1,0,0,24.2,24.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0
1,1,0,0,16,0,1,39.0,679.85,0,1,0,0,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,True,1
0,0,0,0,8,1,1,65.45,554.45,0,0,0,0,1,0,0,0,1,0,1,0,0,0,False,False,False,False,False,True,False,0
0,0,1,1,72,1,1,74.35,5237.4,0,0,1,0,1,0,1,0,1,0,0,0,1,0,False,False,False,True,False,True,False,0
0,0,0,0,23,1,0,83.2,2032.3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,True,False,False,False,False,False,False,0
1,0,0,1,31,0,0,25.0,789.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0
1,0,1,1,37,0,1,40.2,1525.35,0,1,1,0,0,0,1,0,1,0,0,0,0,0,False,False,True,False,False,True,False,0
0,0,1,0,30,1,1,94.1,2804.45,1,0,0,0,1,0,0,0,1,0,1,0,0,0,True,False,False,False,True,False,False,1
0,1,0,0,35,1,1,108.35,3726.15,1,0,1,0,1,0,1,0,0,0,1,0,1,0,True,False,True,False,False,True,False,0
0,0,1,1,23,1,1,69.5,1652.1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,False,False,False,False,True,False,False,0
0,0,1,1,20,1,0,76.0,1588.75,1,0,1,0,0,0,0,0,0,0,1,0,1,0,False,False,True,False,False,False,False,0
1,0,1,0,36,1,1,93.6,3366.05,0,0,1,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,0
0,0,0,0,8,1,0,95.65,778.1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,False,False,1
1,0,1,1,71,1,0,100.55,7113.75,1,0,0,0,1,0,0,0,0,0,1,0,1,0,True,False,True,False,False,False,False,0
0,1,1,0,50,1,1,88.05,4367.35,1,0,0,0,1,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,1,1,43,1,1,24.45,993.15,1,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,False,False,False,0
1,0,0,1,57,1,0,89.55,5012.35,1,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,False,False,True,0
0,0,1,1,41,1,1,66.5,2728.6,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False,False,True,False,False,False,False,1
0,0,1,0,27,1,1,76.1,2093.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,0
0,0,0,0,13,1,1,80.5,1011.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,0
1,0,0,0,3,0,1,35.45,106.85,0,1,1,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
0,0,0,0,67,1,0,20.55,1343.4,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,False,True,False,0
1,0,0,0,3,1,1,49.9,130.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
0,0,1,0,64,1,1,105.4,6794.75,1,0,0,0,1,0,0,0,1,0,1,0,1,0,True,False,False,True,False,False,False,0
1,0,0,0,26,0,0,35.75,1022.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,False,False,False,False,False,True,False,0
1,0,0,0,38,1,1,95.1,3691.2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False,False,False,True,False,False,0
1,0,1,0,23,1,0,19.3,486.2,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,True,False,False,0
1,0,0,0,40,1,1,104.5,4036.85,1,0,0,0,1,0,1,0,0,0,1,0,1,0,True,False,False,False,True,False,False,1
1,1,1,0,72,0,1,63.1,4685.55,0,1,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,False,False,False,0
0,1,0,0,3,1,1,75.05,256.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,1
1,0,0,0,23,1,1,81.0,1917.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,1,1,0,1,1,1,74.45,74.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,4,1,1,60.4,272.15,0,0,1,0,1,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True,1
0,0,1,0,62,1,1,84.95,5150.55,1,0,1,0,1,0,0,0,1,0,1,0,1,0,False,False,False,True,False,True,False,0
0,0,0,0,40,1,1,93.4,3756.4,1,0,0,0,1,0,1,0,0,0,1,0,0,0,True,False,False,False,False,False,False,0
1,0,0,0,41,1,1,89.2,3645.75,1,0,0,0,1,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,0
1,1,1,0,34,1,1,85.2,2874.45,0,0,0,0,0,0,1,0,0,0,1,0,0,0,True,False,False,False,True,False,False,0
0,0,0,0,1,1,0,49.95,49.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,0
0,0,0,0,51,1,0,20.65,1020.75,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,False,0
1,0,1,1,1,1,1,70.65,70.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,1
0,0,0,0,39,1,0,20.15,826.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,True,0
1,0,1,1,12,1,1,19.2,239.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,True,False,0
1,0,0,0,12,1,1,59.8,727.8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False,False,True,False,False,True,False,1
1,0,0,0,72,1,1,104.95,7544.3,1,0,0,0,1,0,1,0,0,0,1,0,1,0,True,False,True,False,False,True,False,0
0,1,1,0,63,1,1,103.5,6479.4,1,0,0,0,1,0,1,0,0,0,1,0,1,0,True,False,False,False,False,True,False,0
1,0,1,0,44,1,1,84.8,3626.35,1,0,1,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,True,False,False,0
0,0,0,0,18,1,1,95.05,1679.4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,True,False,False,False,False,False,False,0
0,0,0,0,9,1,1,44.2,403.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,1
1,0,0,0,13,1,0,73.35,931.55,0,0,0,0,1,0,0,0,1,0,1,0,1,0,False,False,False,False,False,False,True,0
0,0,1,0,68,1,0,64.1,4326.25,0,0,0,0,1,0,0,0,1,0,1,0,0,0,False,False,False,True,False,False,False,0
0,1,0,0,6,0,1,44.4,263.05,0,1,0,0,0,0,0,0,0,0,1,0,1,0,False,False,False,False,False,True,False,0
0,0,0,0,2,1,1,20.05,39.25,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,0
1,1,1,0,55,1,0,60.0,3316.1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,0
1,1,0,0,1,1,1,75.75,75.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,38,1,1,69.5,2625.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,0
0,0,0,0,67,1,1,102.95,6886.25,1,0,1,0,1,0,1,0,0,0,1,0,0,0,True,False,False,False,True,False,False,1
1,0,0,0,19,1,1,78.7,1495.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,0
0,0,0,0,12,0,0,60.65,743.3,0,1,0,0,1,0,1,0,1,0,1,0,1,0,False,False,True,False,False,True,False,0
0,0,0,0,72,1,1,21.15,1419.4,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,False,0
1,0,1,1,24,1,1,84.8,1990.5,1,0,1,0,0,0,1,0,1,0,1,0,1,0,False,False,True,False,False,False,True,0
0,0,1,1,72,1,1,103.2,7362.9,1,0,0,0,1,0,1,0,0,0,1,0,1,0,True,False,True,False,True,False,False,0
0,0,1,1,11,0,1,29.6,346.45,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,0
1,1,1,0,4,1,1,74.4,306.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,1
1,0,0,0,66,1,1,105.65,6844.5,0,0,1,0,0,0,1,0,1,0,1,0,1,0,True,False,False,True,False,False,False,0
1,0,0,0,9,0,1,34.65093523548538,296.2441277457617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,True,1
1,0,0,0,1,1,0,79.96378237452014,79.96378237452014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,7,1,0,74.35928468757669,520.7954411012709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,1,1,0,78.52966384935621,78.52966384935621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,2,1,0,79.02819135409702,164.14497081430528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,1,0,65,1,1,106.2479818786622,6979.815640440368,1,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,True,True,True,True,False,1
0,0,1,0,22,0,0,39.14965299087763,807.3311578257019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,1
0,0,0,0,2,1,0,53.96726561932658,107.68680080366002,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
0,0,1,0,43,1,1,108.7766759405491,4829.341733487222,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,True,False,False,True,True,1
0,0,0,0,5,1,0,76.51514948295481,414.0131255480424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,11,1,1,44.20504226917137,482.73873793113745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
1,0,1,1,59,1,0,82.72494258959065,4662.9847727199885,1,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False,True,False,True,False,False,1
1,0,1,0,17,1,0,87.84616313285694,1458.3186271234902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,1
0,1,0,0,35,1,1,64.325032354037,2261.589324690503,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,1
0,0,0,0,13,0,1,39.707285679093346,481.1300483336316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
0,0,0,0,23,1,1,89.6596310116569,2172.7863227608245,1,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,True,False,1
0,1,0,0,36,1,1,87.82596564700987,3169.2111609136073,1,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,4,1,1,91.88043806733437,361.8178561731913,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,9,1,1,85.35,755.6486137440523,1,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,10,1,1,70.21856842670974,738.6885894397416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,2,0,0,25.95826408822698,58.918803471368854,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
0,0,0,0,9,1,1,75.66089417715237,707.121826092605,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,1,1,0,43,1,1,100.99409374741228,4388.390399489037,1,0,0,0,1,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,22,1,1,53.810387270458136,1220.848092591838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,1
0,0,0,0,9,0,1,45.740332866493695,443.0599048952875,0,1,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,True,False,1
0,0,0,0,16,1,1,90.87260611625157,1543.297777271496,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,True,True,False,1
0,0,0,0,48,1,1,60.07548260207759,2913.7403489687654,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,1
0,0,0,0,33,1,1,103.04687318722333,3366.2486503710616,0,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,True,False,False,True,False,1
0,0,1,0,18,1,0,85.99751748697018,1585.5356547072204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,21,1,1,81.93550012255966,1736.429336838025,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,True,True,False,1
0,1,1,0,67,1,1,100.02768079039845,6844.387976166791,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,True,True,False,1
1,0,0,0,1,1,1,50.74379858933243,50.74379858933243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
0,0,0,0,2,1,1,92.59713742825248,194.70298055187305,0,0,0,0,0,0,1,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,2,1,0,70.38819722598664,149.86678274690954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,33,1,0,88.87566167462282,2921.7208938565095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,1
0,0,0,0,6,1,1,100.34780247923122,671.7437842730794,1,0,0,0,1,0,0,0,0,0,0,0,1,0,True,False,False,False,True,False,False,1
1,1,0,0,9,1,1,81.46659040466324,791.9116505704662,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
1,0,0,0,9,0,1,34.18936820388767,297.59998090107996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,True,1
0,0,0,0,46,1,1,100.72064744778781,4677.3986903226405,0,0,0,0,0,0,1,0,0,0,1,0,0,0,True,False,False,True,False,True,True,1
1,0,0,0,7,1,0,74.10572759934917,524.994060043573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,True,1
0,0,0,0,6,1,1,96.06185929344306,572.9313693547119,0,0,0,0,0,0,1,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,13,1,0,78.58910594992689,1095.8320871125711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,1,1,1,20.342524295419413,20.342524295419413,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,1
0,0,0,0,1,1,1,45.66457551512536,45.66457551512536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
0,0,0,0,10,1,1,75.52440153182867,798.6002557012989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,2,1,1,45.004137000143984,96.5065390019678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,True,1
0,1,0,0,28,1,0,101.18579709846833,2864.994068228733,1,0,0,0,0,0,0,0,1,0,1,0,1,0,True,False,False,False,False,True,False,1
0,1,0,0,25,1,1,89.84971001645715,2275.4872599491327,1,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,55,1,1,104.98246980990756,5793.001208849727,1,0,1,0,0,0,1,0,0,0,1,0,1,0,True,False,True,False,True,False,False,1
0,0,0,0,7,1,0,69.73185069180865,506.575824525776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,1,0,0,35.37771322951729,35.37771322951729,0,1,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,True,False,1
0,0,0,0,24,1,1,90.37915730794941,2281.9520505778232,1,0,0,0,1,0,0,0,0,0,1,0,0,0,True,False,False,False,True,True,False,1
1,0,0,0,5,0,1,43.994495279993394,218.73723696000232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,True,True,1
0,0,0,0,22,1,0,90.62990567704783,1944.3663214048654,1,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
1,0,1,0,17,1,1,72.48485471090774,1220.7180890340603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,1,0,21,1,1,110.84976278610338,2317.5381822411746,0,0,0,0,0,0,0,0,1,0,1,0,1,0,True,False,False,False,False,True,False,1
1,0,0,0,41,1,0,98.77247306953547,4258.420374673163,1,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,True,True,False,1
0,0,0,0,25,0,0,40.580291820401804,1033.6136345700893,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,True,False,False,1
0,0,0,0,4,1,1,70.27701175086021,319.22553738311734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,1
1,0,0,0,1,1,1,89.39931578740728,89.39931578740728,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
1,0,0,0,2,1,0,44.617454676003106,81.10840634799835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
0,1,0,0,1,1,1,69.62971859779427,69.62971859779427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,40,1,0,103.97651699516697,4127.514955816828,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,1,0,0,1,1,1,69.38157788645604,69.38157788645604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,2,1,1,85.96057167819963,179.91890782007465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,True,1
0,0,0,0,23,1,0,41.25394803014317,749.5284041608658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,True,False,True,1
0,0,0,0,1,0,0,35.796797603048965,35.796797603048965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
0,0,0,0,12,1,0,77.33100285760045,869.6584973945407,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,False,True,False,False,False,True,1
0,0,0,0,2,1,0,80.25667264898274,161.94130312263712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,17,1,1,88.05420366115047,1486.2317269880714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,1,1,0,95.4878866528066,95.4878866528066,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,3,1,0,50.23352169790123,168.10261749830605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
0,0,0,0,8,1,0,86.42037909552329,787.5251637202495,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
1,0,0,0,16,1,0,89.19304025592751,1449.2903247133893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,1
0,0,0,0,10,1,1,43.685317128357724,367.36195112319206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,1
0,0,0,0,7,1,0,74.45829870302823,542.6863523372931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,True,1
0,0,0,0,1,1,1,81.79403314543816,81.79403314543816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,1,0,0,2,1,1,79.33068839974415,159.3024856743591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,1
0,0,0,0,50,1,1,87.42036496992608,4484.086701422229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,26,1,1,77.7060921294683,2078.69702957531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,3,0,0,41.57496306262771,129.67760511781626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,True,1
0,0,0,0,35,1,1,101.11395259144197,3565.8397216362987,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,1,0,36,1,1,94.72743734940444,3466.281385790563,1,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
